words	word
踪迹	zongji
进到	jindao
版面	banmian
功劳	gonglao
巨人	juren
联想	lianxiang
恶化	ehua
嫌弃	xianqi
罚站	fazhan
午餐时间	wucanshijian
交叉	jiaocha
排列	pailie
推著	tuizhu
搬著	banzhu
协力	xieli
送往	songwang
群体	qunti
不胜	busheng
深仇	shenchou
不记	buji
记仇	jichou
君子	junzi
所贴	suotie
增广见闻	zengguangjianwen
病魔	bingmo
匮乏	guifa
身亡	shenwang
支撑	zhicheng
没嫌	meixian
抱到	baodao
修女	xiunv
撞见	zhuangjian
急救	jijiu
偏移	pianyi
凌虐	lingnue
兽医	shouyi
警告	jinggao
原始	yuanshi
徘回	paihui
谏言	jianyan
红字	hongzi
白纸	baizhi
鹦鹉	yingwu
附和	fuhe
模仿	mofang
教学相长	jiaoxuexiangchang
带球	daiqiu
踢进	tijin
冲到	chongdao
阻止	zuzhi
要看	yaokan
等来	denglai
一分耕耘	yifengengyun
地耕云	digengyun
更替	gengti
受惠	shouhui
报答	baoda
升上去	shengshangqu
职员	zhiyuan
赞同	zantong
仪态	yitai
书本上	shubenshang
黑炭	heitan
脑细胞	naoxibao
拚命	panming
投机取巧	toujiquqiao
斗志	douzhi
地步	dibu
紧张感	jinzhanggan
速食店	sushidian
消除	xiaochu
获胜	huosheng
竞争力	jingzhengli
失败者	shibaizhe
胜利者	shenglizhe
白费力气	baifeiliqi
装备	zhuangbei
有助于	youzhuyu
毒奶	dunai
高分	gaofen
佳绩	jiaji
创下	chuangxia
动机	dongji
风光	fengguang
数学老师	shuxuelaoshi
钢琴家	gangqinjia
初入	churu
看齐	kanqi
下定	xiading
听从	tingcong
写文章	xiewenzhang
徬徨	panghuang
所选	suoxuan
活好	huohao
显现出	xianxianchu
琴艺	qinyi
团里	tuanli
弦乐	xianle
深入	shenru
神灯	shendeng
骗术	pianshu
市集	shiji
精灵	jingling
烧光	shaoguang
逃出来	taochulai
睫毛	jiemao
眉毛	meimao
能克服	nengkefu
起起伏伏	qiqifufu
真面目	zhenmianmu
方型	fangxing
一筒	yitong
能通容	nengtongrong
睡觉时	shuijueshi
编织成	bianzhicheng
挚爱	zhiai
伫立	zhuli
墙角	qiangjiao
震撼	zhenhan
脑袋	naodai
风纪	fengji
换来	huanlai
使命	shiming
滋长	zichang
奔跑	benpao
独钟	duzhong
水渍	shuizi
铁架	tiejia
生锈	shengxiu
内层	neiceng
银白色	yinbaise
外层	waiceng
中餐	zhongcan
累垮	leikua
死光	siguang
乱窜	luancuan
使者	shizhe
艳装	yanzhuang
四体	siti
走入	zouru
馨香	xinxiang
在用	zaiyong
零分	lingfen
撕破	sipo
挖出	wachu
班长	banchang
小角色	xiaojiaose
痴想	chixiang
夫妻	fuqi
投篮	toulan
大吵一架	dachaoyijia
著球	zhuqiu
媒介	meijie
摆荡	baidang
指著	zhizhu
冲出	chongchu
上多	shangduo
白字	baizi
洗净	xijing
前线	qianxian
地近	dijin
跟不上	genbushang
吐出	tuchu
心思	xinsi
蹦蹦跳跳	bengbengtiaotiao
黑字	heizi
大脑	danao
容量	rongliang
牢记	laoji
期盼	qipan
雀跃不已	queyuebuyi
合力	heli
获取	huoqu
断金	duanjin
感触	ganchu
小部份	xiaobufen
缘份	yuanfen
巧合	qiaohe
学测	xuece
能不能够	nengbunenggou
铺陈	puchen
成器	chengqi
转弯	zhuanwan
洗脑	xinao
民主	minzhu
成语	chengyu
两条路	liangtiaolu
进定	jinding
旅途	lvtu
专科毕业	zhuankebiye
家计	jiaji
功地	gongdi
切记	qieji
航向	hangxiang
导引	daoyin
助力	zhuli
化为	huawei
环境影响	huanjingyingxiang
述说	shushuo
建言	jianyan
驱动器	qudongqi
发扬	fayang
三思	sansi
探寻	tanxun
起点	qidian
开展	kaizhan
锁住	suozhu
形态	xingtai
所订	suoding
不止	buzhi
彩券	caiquan
用取	yongqu
伟大成就	weidachengjiu
迈开	maikai
捉准	zhuozhun
不出	buchu
好学	haoxue
预习	yuxi
发问	fawen
阻力	zuli
飘过	piaoguo
苍穹	cangqiong
艺术界	yishujie
有权	youquan
开放	kaifang
拉伤	lashang
肌肉	jirou
水彩	shuicai
素描	sumiao
逼近	bijin
踏出	tachu
辨识	bianshi
发芽	faya
种子	zhongzi
弹场	danchang
阴错阳差	yincuoyangcha
地报	dibao
漆弹	qidan
厮杀	sisha
会离	huili
播放	bofang
认真学习	renzhenxuexi
妈教	majiao
要替	yaoti
静坐	jingzuo
演奏	yanzou
拉奏	lazou
提琴家	tiqinjia
弦律	xianlv
结晶	jiejing
善变	shanbian
难事	nanshi
感叹	gantan
恒河沙数	hengheshashu
印记	yinji
耻笑	chixiao
小巷	xiaoxiang
计划表	jihuabiao
难关	nanguan
出卖	chumai
节能	jieneng
掉落	diaoluo
飘落	piaoluo
落叶	luoye
老树	laoshu
脱掉	tuodiao
来临	lailin
毕业典礼	biyedianli
忧伤	youshang
贪玩	tanwan
吹著	chuizhu
旅人	lvren
堂兄弟	tangxiongdi
惦记	dianji
寒风	hanfeng
示威	shiwei
变色	bianse
离情	liqing
感伤	ganshang
玩伴	wanban
讲谈	jiangtan
和球	heqiu
堆积	duiji
打著	dazhu
操场上	caochangshang
社团	shetuan
摆动	baidong
节奏	jiezou
贪心	tanxin
不求	buqiu
足足	zuzu
事俗	shisu
脱离	tuoli
虫鸣	chongming
鸟叫	niaojiao
聆听	lingting
用钱	yongqian
散发出	sanfachu
气息	qixi
抱抱	baobao
著用	zhuyong
字条	zitiao
角度看	jiaodukan
排斥	paichi
昂头	angtou
展翅	zhanchi
蜜蜂	mifeng
高歌	gaoge
开采	kaicai
处于	chuyu
医治	yizhi
打玩	dawan
发生争执	fashengzhengzhi
纷争	fenzheng
天地	tiandi
看不完	kanbuwan
去逛	quguang
肚子痛	duzitong
趣味	quwei
得手	deshou
挥汗	huihan
心绘	xinhui
书香	shuxiang
死党	sidang
增添	zengtian
没效	meixiao
搞坏	gaohuai
援手	yuanshou
伸出	shenchu
秘方	mifang
户外活动	huwaihuodong
四肢	sizhi
时节	shijie
画是	huashi
口头禅	koutoushan
地站	dizhan
畏畏缩缩	weiweisuosuo
解决不了	jiejuebule
花儿	huaer
出动	chudong
云门舞集	yunmenwuji
舞姿	wuzi
扭动	niudong
书法	shufa
不舍	bushe
负责人	fuzeren
保有	baoyou
捕捉	buzhuo
摧折	cuizhe
死寂	siji
花草	huacao
修饰	xiushi
雕琢	diaozhuo
刀子	daozi
主因	zhuyin
飘散	piaosan
带向	daixiang
树儿	shuer
肆虐	sinue
失火	shihuo
爬出来	pachulai
刻著	kezhu
负荷	fuhe
吱吱声	zhizhisheng
物柜	wugui
组长	zuchang
引来	yinlai
滋润	zirun
戏码	xima
上演	shangyan
品德	pinde
居所	jusuo
念著	nianzhu
报时	baoshi
经文	jingwen
隐居	yinju
消磨	xiaomo
顽童	wantong
好似	haosi
转动	zhuandong
趣事	qushi
上好	shanghao
画纸	huazhi
充斥	chongchi
虐待	nuedai
回过	huiguo
接下	jiexia
展望	zhanwang
惨叫声	canjiaosheng
套句	taoju
柔中带刚	rouzhongdaigang
座号	zuohao
想像力	xiangxiangli
园地	yuandi
停电	tingdian
一题	yiti
前门	qianmen
有数	youshu
进人	jinren
裂开	liekai
大纸	dazhi
细心地	xixindi
能出	nengchu
用得	yongde
最让人	zuirangren
桌垫	zhuodian
任课老师	renkelaoshi
污渍	wuzi
去除	quchu
出息	chuxi
裁决	caijue
裂掉	liediao
塑胶	sujiao
餐桌	canzhuo
用途	yongtu
过漆	guoqi
罚刷	fashua
口臭	kouchou
使用者	shiyongzhe
孤立	guli
热血	rexie
男子	nanzi
发出	fachu
难求	nanqiu
忘却	wangque
时猪	shizhu
杀猪	shazhu
指甲	zhijia
叫声	jiaosheng
自闭症	zibizheng
转过身	zhuanguoshen
慰问	weiwen
见证	jianzheng
取出	quchu
否认	fouren
可无	kewu
倒胃口	daoweikou
见著	jianzhu
杰作	jiezuo
精心	jingxin
榆荫	yuyin
表格	biaoge
注视	zhushi
风味	fengwei
课桌	kezhuo
切割	qiege
半死	bansi
大伙	dahuo
地想	dixiang
环上	huanshang
能学	nengxue
课本上	kebenshang
比待	bidai
诉苦	suku
能带	nengdai
拆下来	chaixialai
午饭时间	wufanshijian
美事	meishi
正值	zhengzhi
不受	bushou
情谊	qingyi
视线	shixian
镜片	jingpian
增厚	zenghou
鬼屋	guiwu
做坏	zuohuai
校庆	xiaoqing
笔落	biluo
全责	quanze
钥匙孔	yaochikong
松脱	songtuo
看得出	kandechu
怜悯	lianmin
浸湿	jinshi
端详	duanxiang
待遇	daiyu
杂物	zawu
空荡	kongdang
了爱	leai
校园生活	xiaoyuanshenghuo
师生关系	shishengguanxi
架子	jiazi
火箭	huojian
宣布	xuanbu
聚集	juji
油性	youxing
学生上课	xueshengshangke
弟妹们	dimeimen
起立	qili
写下	xiexia
小生	xiaosheng
救人	jiuren
海流	hailiu
海水	haishui
所朝	suozhao
愠怒	yunnu
刺入	ciru
飘荡	piaodang
盘算	pansuan
补好	buhao
热忱	rechen
可敌	kedi
熄灭	ximie
学科知识	xuekezhishi
团队	tuandui
抄小路	chaoxiaolu
禁药	jinyao
假球	jiaqiu
寻觅	xunmi
勤学	qinxue
抽像	chouxiang
词字	cizi
步入	buru
主张	zhuzhang
害到	haidao
慎选	shenxuan
贯彻	guanche
找上门	zhaoshangmen
动弹	dongdan
口吻	kouwen
请求	qingqiu
加分	jiafen
负向	fuxiang
办不到	banbudao
厨艺	chuyi
宵夜	xiaoye
选烤	xuankao
香肠	xiangchang
事会	shihui
坏主意	huaizhuyi
保障	baozhang
头会	touhui
碰面	pengmian
夹克	jiake
淡蓝色	danlanse
日本料理	ribenliaoli
市林	shilin
完泳	wanyong
短裤	duanku
认出来	renchulai
见面会	jianmianhui
不敢想像	buganxiangxiang
桃红色	taohongse
青绿色	qinglvse
皮包	pibao
文具用品	wenjuyongpin
几层楼	jicenglou
卖书	maishu
确信	quexin
来往	laiwang
特点	tedian
关门	guanmen
先见	xianjian
凉鞋	liangxie
袖子	xiuzi
好长	haochang
凉面	liangmian
糖醋鱼	tangcuyu
烤鸡	kaoji
菜色	caise
纪念馆	jinianguan
影城	yingcheng
信义路	xinyilu
市景	shijing
顶楼	dinglou
吃完	chiwan
小店	xiaodian
分量	fenliang
尾巴	weiba
妳是	naishi
笔友	biyou
睡著	shuizhu
咖里	kali
提早	tizao
恤和	xuhe
身高	shengao
写封信	xiefengxin
预订	yuding
淡黄色	danhuangse
裙子	qunzi
咖啡店	kafeidian
烧肉	shaorou
自助	zizhu
可去	kequ
乐园	leyuan
窝心	woxin
真让人	zhenrangren
亲身	qinshen
留意	liuyi
搬去	banqu
相认	xiangren
谈得来	tandelai
熬过	aoguo
好找	haozhao
好孩子	haohaizi
甜点	tiandian
饼干	binggan
将法	jiangfa
太有钱	taiyouqian
一束花	yishuhua
了上	leshang
乱跑	luanpao
记掉	jidiao
规矩	guiju
来师	laishi
上排	shangpai
服药	fuyao
反抗	fankang
不在	buzai
姨妈	yima
贵人	guiren
零用钱	lingyongqian
水果	shuiguo
姨妈家	yimajia
打麻将	damajiang
恢复健康	huifujiankang
没给	meigei
大哭	daku
哭成	kucheng
可为	kewei
痴呆症	chidaizheng
先教	xianjiao
出锋头	chufengtou
选美	xuanmei
自爱	ziai
姓张	xingzhang
特别强调	tebieqiangdiao
输血	shuxie
过份	guofen
休闲服	xiuxianfu
认不出来	renbuchulai
电动玩具	diandongwanju
画品	huapin
新竹人	xinzhuren
传信	chuanxin
熟人	shuren
大减价	dajianjia
逛到	guangdao
脚酸	jiaosuan
点心店	dianxindian
吃饱	chibao
黑糖	heitang
爵士音乐	jueshiyinle
春水	chunshui
信义	xinyi
王家	wangjia
忍不住	renbuzhu
发脾气	fapiqi
晚起	wanqi
好喝	haohe
试一试	shiyishi
别忘记	biewangji
如意	ruyi
烤鸡肉	kaojirou
牛排	niupai
西式	xishi
紫色	zise
红线	hongxian
下车	xiache
法国电影	faguodianying
玫瑰花	meiguihua
花节	huajie
花开	huakai
樱花	yinghua
查到	chadao
买值	maizhi
飞镖	feibiao
旗山	qishan
想约	xiangyue
国画	guohua
艺术作品	yishuzuopin
洋装	yangzhuang
下午茶	xiawucha
商场	shangchang
购买	goumai
泡茶	paocha
忍者	renzhe
半价	banjia
红包	hongbao
大衣	dayi
师范大学	shifandaxue
大门	damen
樱桃花	yingtaohua
花地	huadi
赏花	shanghua
下雪	xiaxue
鞭炮	bianpao
全景	quanjing
留长	liuchang
毛衣	maoyi
高地	gaodi
再配	zaipei
娃娃	wawa
红衣服	hongyifu
几本书	jibenshu
猫熊	maoxiong
团团圆圆	tuantuanyuanyuan
门票	menpiao
坐车	zuoche
做做	zuozuo
随性	suixing
联考	liankao
妈生	masheng
得住	dezhu
过地	guodi
接住	jiezhu
说不完	shuobuwan
搬到	bandao
出差	chucha
秘书	mishu
请客	qingke
真棒	zhenbang
姑娘	guniang
法国菜	faguocai
合性	hexing
得靠	dekao
文论	wenlun
赠送	zengsong
脱身	tuoshen
帮著	bangzhu
变多	bianduo
同感	tonggan
社会学	shehuixue
在读	zaidu
双胞胎	shuangbaotai
来家	laijia
累死	leisi
考进	kaojin
试看	shikan
公立	gongli
专柜	zhuangui
总公司	zonggongsi
考到	kaodao
宾士	binshi
买下来	maixialai
看中	kanzhong
浪费资源	langfeiziyuan
保护环境	baohuhuanjing
爱著	aizhu
承诺	chengnuo
人妖	renyao
首歌	shouge
合唱	hechang
圣诞老人	shengdanlaoren
疑似	yisi
演讲比赛	yanjiangbisai
同学会	tongxuehui
敌国	diguo
气死	qisi
歌是	geshi
学法	xuefa
休闲	xiuxian
准备会	zhunbeihui
打哈欠	dahaqian
录音带	luyindai
代为	daiwei
团想	tuanxiang
月饼	yuebing
单字	danzi
会长	huichang
想请	xiangqing
帮该	banggai
喜剧	xiju
剧场	juchang
演员	yanyuan
信相	xinxiang
扯铃	cheling
帮到	bangdao
玩法	wanfa
拉扯	lache
运动场	yundongchang
民谣	minyao
听不出来	tingbuchulai
收音机	shouyinji
歌谱	gepu
看不出来	kanbuchulai
找买	zhaomai
买换	maihuan
要换	yaohuan
坏掉	huaidiao
常买	changmai
硬碟	yingdie
笔电	bidian
连开	liankai
逛著	guangzhu
司长	sichang
耳环	erhuan
刻下来	kexialai
圆盘	yuanpan
检视	jianshi
动静	dongjing
蜜粉	mifen
口红	kouhong
轮到	lundao
皮带	pidai
菜单	caidan
特餐	tecan
完让	wanrang
没买	meimai
物价	wujia
纪念品	jinianpin
筷子	kuaizi
峡谷	xiagu
二手车	ershouche
汇率	huilv
跌下	diexia
买车	maiche
市中心	shizhongxin
说起	shuoqi
发红	fahong
流汗	liuhan
人动	rendong
太小	taixiao
发薪水	faxinshui
挤满	jiman
板桥	banqiao
试穿	shichuan
使留	shiliu
本店	bendian
没贴	meitie
帐单	zhangdan
还加	huanjia
防晒	fangshai
运到	yundao
发火	fahuo
卖肉	mairou
第二课	dierke
第三课	disanke
水平	shuiping
时间差	shijiancha
小家	xiaojia
得买	demai
北京烤鸭	beijingkaoya
儿话	erhua
航空公司	hangkonggongsi
铁蛋	tiedan
红楼	honglou
弹跳	dantiao
高空	gaokong
扑克牌	pukepai
没起	meiqi
亲戚朋友	qinqipengyou
满身	manshen
不卖	bumai
打坐	dazuo
出家人	chujiaren
散布	sanbu
可并	kebing
镇压	zhenya
玩水	wanshui
后坐	houzuo
录取	luqu
要住	yaozhu
清水	qingshui
想骗	xiangpian
司机	siji
签证	qianzheng
尖峰	jianfeng
车辆	cheliang
太丑	taichou
问店	wendian
换换	huanhuan
出租汽车	chuzuqiche
宾馆	binguan
预定	yuding
开满	kaiman
步道	budao
搭错	dacuo
聊得	liaode
法国人	faguoren
描述	miaoshu
不太能	butaineng
双人	shuangren
满多	manduo
企鹅	qie
电车	dianche
电车站	dianchezhan
歌星	gexing
水饺	shuijiao
飞票	feipiao
难选	nanxuan
再选	zaixuan
存钱	cunqian
不花	buhua
礼堂	litang
文件	wenjian
中午饭	zhongwufan
农场	nongchang
都菜	ducai
尝一尝	changyichang
小菜	xiaocai
有够	yougou
海豚	haitun
拍照	paizhao
下学	xiaxue
进不去	jinbuqu
瓶酒	pingjiu
碗筷	wankuai
美式	meishi
高位	gaowei
涨值	zhangzhi
烟火	yanhuo
要命	yaoming
大会	dahui
名胜古迹	mingshengguji
电动车	diandongche
灯台	dengtai
人盖	rengai
再建	zaijian
转班	zhuanban
班机	banji
手续	shouxu
办理	banli
客运	keyun
穷学生	qiongxuesheng
遇上	yushang
咖非	kafei
地土	ditu
花戴	huadai
脖子	bozi
脱下来	tuoxialai
学分	xuefen
跟坐	genzuo
跟我学	genwoxue
语跟	yugen
没教	meijiao
数学系	shuxuexi
学完	xuewan
错事	cuoshi
心得	xinde
想学	xiangxue
化学	huaxue
飞弹	feidan
决解	juejie
暑期班	shuqiban
现代文学	xiandaiwenxue
先读	xiandu
温习	wenxi
学英	xueying
教育系	jiaoyuxi
缺课	queke
笔记本	bijiben
口语	kouyu
挑战性	tiaozhanxing
书面	shumian
生物课	shengwuke
记字	jizi
准时	zhunshi
学为	xuewei
路道	ludao
煞车	shache
夺魁	duokui
省油	shengyou
冠军	guanjun
驾驶	jiashi
心站	xinzhan
观想	guanxiang
写实	xieshi
踪影	zongying
反射	fanshe
教是	jiaoshi
研究成果	yanjiuchengguo
读力	duli
当地人	dangdiren
桑额	sange
扣分	koufen
西班牙话	xibanyahua
策是	ceshi
开眼界	kaiyanjie
商人	shangren
假话	jiahua
卖坏	maihuai
证书	zhengshu
课会	kehui
比方	bifang
历史背景	lishibeijing
哲学	zhexue
内战	neizhan
得教	dejiao
背书	beishu
考试分数	kaoshifenshu
课外活动	kewaihuodong
年青人	nianqingren
念错	niancuo
看新	kanxin
历史课	lishike
政治经济	zhengzhijingji
校外活动	xiaowaihuodong
帮有	bangyou
神经病	shenjingbing
队员	duiyuan
先寄	xianji
欧洲人	ouzhouren
合得来	hedelai
开会	kaihui
离别	libie
信用卡	xinyongqia
搭讪	dashan
知心朋友	zhixinpengyou
样貌	yangmao
灰色	huise
不高不矮	bugaobuai
牙齿	yachi
苗条	miaotiao
认一	renyi
可明	keming
上交	shangjiao
恐怖电影	kongbudianying
型式	xingshi
不害羞	buhaixiu
林家	linjia
锻炼身体	duanlianshenti
愿不愿意	yuanbuyuanyi
白花	baihua
科学课	kexueke
期末考试	qimokaoshi
生物学	shengwuxue
大跌	dadie
帮帮我	bangbangwo
指出	zhichu
冲浪板	chonglangban
有意	youyi
住著	zhuzhu
点儿	dianer
狮子	shizi
坐跑	zuopao
月经	yuejing
跑不掉	paobudiao
切掉	qiediao
飞快	feikuai
成真	chengzhen
旁边儿	pangbianer
家离	jiali
地铁站	ditiezhan
悠游	youyou
大象	daxiang
猴子	houzi
跳下来	tiaoxialai
血流	xieliu
温度	wendu
转过	zhuanguo
蒸鱼	zhengyu
酱油	jiangyou
梦国	mengguo
惊吓	jingxia
小黑点	xiaoheidian
深红色	shenhongse
察觉	chajue
上床睡觉	shangchuangshuijue
黑夜	heiye
投票	toupiao
兔子	tuzi
找麻烦	zhaomafan
杀掉	shadiao
报仇	baochou
红萝卜	hongluobu
想不出	xiangbuchu
飞著	feizhu
吵得	chaode
所辟	suopi
上锁	shangsuo
借来	jielai
邀请卡	yaoqingqia
大使	dashi
制服	zhifu
夜会	yehui
短剧	duanju
所需	suoxu
烦请	fanqing
对白	duibai
节奏感	jiezougan
模范	mofan
共用	gongyong
外籍	waiji
天才	tiancai
教材	jiaocai
敬请	jingqing
硬体	yingti
软体	ruanti
讲演	jiangyan
美术	meishu
晚会节目	wanhuijiemu
改写	gaixie
独唱	duchang
录音机	luyinji
音响	yinxiang
会合	huihe
晒黑	shaihei
奖金	jiangjin
改改	gaigai
复印	fuyin
返信	fanxin
导演	daoyan
帮不了	bangbule
大使馆	dashiguan
奖品	jiangpin
表更	biaogeng
挫折感	cuozhegan
京剧	jingju
烘焙	hongbei
电子辞典	dianzicidian
带回家	daihuijia
找卖	zhaomai
报警	baojing
买长	maichang
集收	jishou
质讯	zhixun
电脑店	diannaodian
看选	kanxuan
笔记型电脑	bijixingdiannao
笔记型	bijixing
地算	disuan
算省	suansheng
鞋店	xiedian
价格比	jiagebi
皮鞋	pixie
脚痛	jiaotong
大够	dagou
符合	fuhe
台股	taigu
飙到	biaodao
大盘	dapan
指数	zhishu
股票	gupiao
户头	hutou
开户	kaihu
证券公司	zhengquangongsi
下单	xiadan
买价	maijia
凝视	ningshi
股东	gudong
口袋	koudai
动表	dongbiao
中国画	zhongguohua
新鲜感	xinxiangan
老板娘	laobanniang
视听	shiting
笔者	bizhe
品牌	pinpai
要生	yaosheng
底片	dipian
便宜货	bianyihuo
周到	zhoudao
食饮	shiyin
进水	jinshui
退换	tuihuan
一块钱	yikuaiqian
要买	yaomai
一分货	yifenhuo
一分钱	yifenqian
收据	shouju
盒子	hezi
鸽子	gezi
骑著	qizhu
撩乱	liaoluan
鸟类	niaolei
体型	tixing
鸟会	niaohui
补款	bukuan
碎念	suinian
买花	maihua
花市	huashi
花束	huashu
室内空间	shineikongjian
热带气候	redaiqihou
玉市	yushi
黄金	huangjin
水水	shuishui
葡萄	putao
每颗	meike
电器店	dianqidian
无线网	wuxianwang
接续	jiexu
喝牛奶	heniunai
豆浆	doujiang
杯子	beizi
满足感	manzugan
地厚	dihou
新鞋	xinxie
穿上	chuanshang
讲价	jiangjia
还价	huanjia
电子产品	dianzichanpin
降价	jiangjia
铭传	mingchuan
基河	jihe
校区	xiaoqu
过手	guoshou
手环	shouhuan
试一下	shiyixia
服务中心	fuwuzhongxin
跟位	genwei
拿给	nagei
摆在	baizai
想看	xiangkan
搭往	dawang
盛情	shengqing
贴身	tieshen
著团	zhutuan
露营	luying
身入	shenru
俯瞰	fukan
圆圆	yuanyuan
团团	tuantuan
团圆	tuanyuan
分放	fenfang
福音	fuyin
教学方法	jiaoxuefangfa
刚学	gangxue
短片	duanpian
包含	baohan
因由	yinyou
习俗	xisu
文化背景	wenhuabeijing
当掉	dangdiao
难堪	nankan
指正	zhizheng
词学	cixue
后学	houxue
减小	jianxiao
出版	chuban
句型	juxing
混淆	hunyao
恶意	eyi
轮流	lunliu
抱歉	baoqian
字汇	zihui
上慢	shangman
义字	yizi
造句	zaoju
相近	xiangjin
加修	jiaxiu
加更	jiageng
著死	zhusi
学错	xuecuo
迷惑	mihuo
只用	zhiyong
所教	suojiao
四川菜	sichuancai
蛇肉	sherou
辣味	lawei
菜差	caicha
猪肉	zhurou
鱼香茄子	yuxiangqiezi
吃水	chishui
苹果派	pingguopai
热狗	regou
义式	yishi
芝麻油	zhimayou
橄榄油	ganlanyou
面条	miantiao
鸡脚	jijiao
尝过	changguo
馒头	mantou
有油	youyou
视觉	shijue
太油	taiyou
住舍	zhushe
自愿地	ziyuandi
菜加肉	caijiarou
连肉	lianrou
豆瓣酱	doubanjiang
洋葱	yangcong
番茄	fanqie
吃著	chizhu
普洱茶	puercha
芋圆	yuyuan
烤鸭	kaoya
热菜	recai
用油	yongyou
用水	yongshui
相比	xiangbi
木瓜	mugua
港式	gangshi
蜜汁	mizhi
肉片	roupian
火腿	huotui
窃喜	qiexi
涵义	hanyi
引擎	yinqing
打领带	dalingdai
身分	shenfen
风格	fengge
前辈	qianbei
空白	kongbai
名列	minglie
名誉	mingyu
质疑	zhiyi
普通人	putongren
贵族	guizu
办葬事	banzangshi
起有	qiyou
茶叶	chaye
意想	yixiang
物事	wushi
买来	mailai
坐电梯	zuodianti
忘带	wangdai
动手	dongshou
油条	youtiao
集和	jihe
建物	jianwu
地念	dinian
经典	jingdian
穿厚	chuanhou
冷有	lengyou
泡面	paomian
圆领衫	yuanlingshan
明洞	mingdong
联宜	lianyi
银座	yinzuo
文采	wencai
名片	mingpian
支付	zhifu
寄钱	jiqian
侄子	zhizi
经理	jingli
事分	shifen
聊聊	liaoliao
留住	liuzhu
住宅区	zhuzhaiqu
便利商店	bianlishangdian
日用品	riyongpin
只得	zhide
养著	yangzhu
待著	daizhu
买离	maili
学系	xuexi
交通费	jiaotongfei
脱水机	tuoshuiji
食堂	shitang
亲戚	qinqi
装电	zhuangdian
分平	fenping
分表	fenbiao
租出去	zuchuqu
土地	tudi
卫生设备	weishengshebei
省事	shengshi
教堂	jiaotang
炒年糕	chaoniangao
顾著	guzhu
让步	rangbu
先入	xianru
丢掉	diudiao
扇子	shanzi
想越	xiangyue
性别	xingbie
口气	kouqi
没进	meijin
终止	zhongzhi
姑母	gumu
受苦	shouku
没上	meishang
爬上去	pashangqu
足球场	zuqiuchang
看台	kantai
水源	shuiyuan
得分	defen
踢球	tiqiu
下半场	xiabanchang
餐店	candian
独吞	dutun
尽孝	jinxiao
水电	shuidian
样式	yangshi
电器	dianqi
表妹	biaomei
跨过	kuaguo
住区	zhuqu
无车	wuche
买有	maiyou
代步	daibu
晚一点	wanyidian
下雨天	xiayutian
漏水	loushui
了算	lesuan
住惯	zhuguan
养花	yanghua
水箱	shuixiang
银色	yinse
正桥	zhengqiao
单人房	danrenfang
合租	hezu
房价	fangjia
采光	caiguang
一楼	yilou
疯子	fengzi
可好	kehao
邻近	linjin
值钱	zhiqian
迁去	qianqu
电楼	dianlou
租房	zufang
卖场	maichang
开伙	kaihuo
输于	shuyu
雪衣	xueyi
气温	qiwen
娘家	niangjia
值去	zhiqu
值看	zhikan
豆花	douhua
泡泡	paopao
能尝	nengchang
天母	tianmu
家住	jiazhu
游泳衣	youyongyi
要装	yaozhuang
校花	xiaohua
责任感	zerengan
苦日子	kurizi
真令	zhenling
红衫	hongshan
人潮	renchao
带动	daidong
塞著	saizhu
马桶	matong
政治犯	zhengzhifan
臭气	chouqi
逼人	biren
表出	biaochu
效力	xiaoli
之术	zhishu
用场	yongchang
无用	wuyong
哲学家	zhexuejia
学子	xuezi
学位	xuewei
想得开	xiangdekai
日久生情	rijiushengqing
有恩	youen
人德	rende
教到	jiaodao
生字	shengzi
青任	qingren
事务所	shiwusuo
体重	tizhong
老家	laojia
代班	daiban
传道	chuandao
举止	juzhi
坦途	tantu
聚精会神	jujinghuishen
中意	zhongyi
归功于	guigongyu
真理	zhenli
交际	jiaoji
应酬	yingchou
纪律	jilv
纪馆	jiguan
效角	xiaojiao
带重	daizhong
博物	bowu
了住	lezhu
买西	maixi
小点心	xiaodianxin
折合	zhehe
担仔面	danzimian
聊聊吧	liaoliaoba
想写	xiangxie
旅客	lvke
穗子	suizi
体力	tili
茶馆	chaguan
游乐园	youleyuan
宝物	baowu
适云	shiyun
叩上	koushang
感谢上帝	ganxieshangdi
汽运	qiyun
国光	guoguang
飞狗	feigou
气象报告	qixiangbaogao
炸鸡	zhaji
热度	redu
珍珠奶茶	zhenzhunaicha
卤味	luwei
种菜	zhongcai
带回去	daihuiqu
再聊	zailiao
是非	shifei
出家	chujia
再上	zaishang
华侨	huaqiao
受害者	shouhaizhe
谣言	yaoyan
国籍	guoji
吐血	tuxie
咳嗽	kesou
转好	zhuanhao
住院	zhuyuan
农历	nongli
哭著	kuzhu
古迹	guji
恐布	kongbu
恐怖份子	kongbufenzi
炸弹	zhadan
奉办	fengban
坐过	zuoguo
拉肚子	laduzi
肠炎	changyan
发烧	fashao
急性	jixing
宿室	sushi
仅存	jincun
圣灵	shengling
责怪	zeguai
偏见	pianjian
医换	yihuan
能治	nengzhi
中式	zhongshi
迷信	mixin
度到	dudao
捐钱	juanqian
老子	laozi
继承	jicheng
所想	suoxiang
黑人	heiren
白人	bairen
敌人	diren
大熊猫	daxiongmao
专家	zhuanjia
大熊	daxiong
蜘蛛	zhizhu
变有	bianyou
蜘蛛人	zhizhuren
反应速度	fanyingsudu
喷出	penchu
视力	shili
